ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
0105,pulchritude_3.0,2026_1_20,113636,14,14,27,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.46,31.46,HTR,32.29,32.29,32.29,HTR,
0105,pulchritude_3.0,2026_1_20,119109,14,14,27,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.46,31.46,HTR,32.29,32.29,32.29,HTR,
0105,pulchritude_3.0,2026_1_20,124580,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.46,31.46,HTR,32.29,32.29,32.29,HTR,
0105,pulchritude_3.0,2026_1_20,130865,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.46,31.46,HTR,32.29,32.29,32.29,HTR,
0105,pulchritude_3.0,2026_1_20,136337,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.52,31.52,CHL,32.29,32.29,32.29,HTR,
0105,pulchritude_3.0,2026_1_20,141811,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.52,31.52,CHL,32.29,32.35,32.35,CHL,
0105,pulchritude_3.0,2026_1_20,147289,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.52,31.52,CHL,32.29,32.35,32.35,CHL,
0105,pulchritude_3.0,2026_1_20,152770,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.52,31.52,CHL,32.29,32.35,32.35,CHL,
0105,pulchritude_3.0,2026_1_20,158248,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.52,31.52,CHL,32.29,32.35,32.35,CHL,
0105,pulchritude_3.0,2026_1_20,163725,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.52,31.52,CHL,32.29,32.35,32.35,CHL,
0105,pulchritude_3.0,2026_1_20,169207,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.52,31.52,CHL,32.29,32.35,32.35,CHL,
0105,pulchritude_3.0,2026_1_20,174685,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.52,31.52,CHL,32.29,32.35,32.35,CHL,
0105,pulchritude_3.0,2026_1_20,180162,14,15,28,29.82,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.47,31.52,31.52,CHL,32.29,32.35,32.35,CHL,
0105,pulchritude_3.0,2026_1_20,185640,14,16,29,29.84,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.53,31.52,31.52,HTR,32.38,32.35,32.35,HTR,
0105,pulchritude_3.0,2026_1_20,191505,14,16,29,29.84,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,196983,14,16,29,29.84,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,202458,14,16,29,29.84,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.53,31.52,31.52,HTR,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,207938,14,16,29,29.84,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,213419,14,16,29,29.84,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,218894,14,16,29,29.84,30.50,30.50,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,224369,14,16,29,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,229843,14,16,29,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,235324,14,16,29,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,240797,14,16,29,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,246275,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,252560,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,258035,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,263512,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,268987,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,274466,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,279941,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,285418,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,290892,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,296372,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,301848,14,17,30,29.84,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.53,31.58,31.58,CHL,32.38,32.41,32.41,CHL,
0105,pulchritude_3.0,2026_1_20,307324,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,313187,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,318665,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,324141,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,329614,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,335092,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,340568,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,346042,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,351516,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,356994,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,362470,14,18,31,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,367943,14,19,32,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.41,32.41,HTR,
0105,pulchritude_3.0,2026_1_20,374225,14,19,32,29.87,30.44,30.44,CHL,29.00,29.20,29.20,CHL,31.60,31.58,31.58,HTR,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,379705,14,19,32,29.87,30.44,30.44,CHL,29.00,29.14,29.14,HTR,31.60,31.58,31.58,HTR,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,385178,14,19,32,29.87,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.60,31.64,31.64,CHL,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,390656,14,19,32,29.87,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.60,31.64,31.64,CHL,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,396134,14,19,32,29.87,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.60,31.64,31.64,CHL,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,401610,14,19,32,29.87,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.60,31.64,31.64,CHL,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,407086,14,19,32,29.87,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.60,31.64,31.64,CHL,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,412561,14,19,32,29.87,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.60,31.64,31.64,CHL,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,418040,14,19,32,29.87,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.60,31.64,31.64,CHL,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,423516,14,19,32,29.87,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.60,31.64,31.64,CHL,32.47,32.47,32.47,CHL,
0105,pulchritude_3.0,2026_1_20,428990,14,20,33,29.89,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.67,31.64,31.64,HTR,32.56,32.47,32.47,HTR,
0105,pulchritude_3.0,2026_1_20,434856,14,20,33,29.89,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.67,31.64,31.64,HTR,32.56,32.54,32.54,CHL,
0105,pulchritude_3.0,2026_1_20,440336,14,20,33,29.89,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.67,31.64,31.64,HTR,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,445809,14,20,33,29.89,30.44,30.44,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,451286,14,20,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.64,31.64,HTR,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,456758,14,20,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,462238,14,20,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.64,31.64,HTR,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,467713,14,20,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,473188,14,20,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,478667,14,20,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,484141,14,20,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,489617,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,495901,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,501381,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.54,32.54,HTR,
0105,pulchritude_3.0,2026_1_20,506855,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.60,32.60,CHL,
0105,pulchritude_3.0,2026_1_20,512331,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.60,32.60,CHL,
0105,pulchritude_3.0,2026_1_20,517808,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.60,32.60,CHL,
0105,pulchritude_3.0,2026_1_20,523286,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.60,32.60,CHL,
0105,pulchritude_3.0,2026_1_20,528762,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.60,32.60,CHL,
0105,pulchritude_3.0,2026_1_20,534237,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.60,32.60,CHL,
0105,pulchritude_3.0,2026_1_20,539714,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.60,32.60,CHL,
0105,pulchritude_3.0,2026_1_20,545192,14,21,33,29.89,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.67,31.71,31.71,CHL,32.56,32.60,32.60,CHL,
0105,pulchritude_3.0,2026_1_20,550668,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.60,32.60,HTR,
0105,pulchritude_3.0,2026_1_20,556535,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,562017,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,567491,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,572963,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,578438,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,583915,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
0105,pulchritude_3.0,2026_1_20,589388,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,595037,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,600514,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,605987,14,22,35,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,611464,14,23,36,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.71,31.71,HTR,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,617756,14,23,36,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,623233,14,23,36,29.91,30.32,30.32,CHL,29.00,29.14,29.14,CHL,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,628707,14,23,36,29.91,30.38,30.38,CHL,29.00,29.08,29.08,HTR,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,634181,14,23,36,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,639662,14,23,36,29.91,30.32,30.32,CHL,29.00,29.08,29.08,HTR,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,645136,14,23,36,29.91,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,650632,14,23,36,29.91,30.32,30.32,CHL,29.00,29.14,29.14,CHL,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,656114,14,23,36,29.91,30.32,30.32,CHL,29.00,29.08,29.08,HTR,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,661603,14,23,36,29.91,30.32,30.32,CHL,29.00,29.14,29.14,CHL,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,667077,14,23,36,29.91,30.32,30.32,CHL,29.00,29.08,29.08,HTR,31.73,31.77,31.77,CHL,32.64,32.66,32.66,CHL,
0105,pulchritude_3.0,2026_1_20,672550,14,24,37,29.93,30.32,30.32,CHL,29.00,29.14,29.14,CHL,31.80,31.77,31.77,HTR,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,678421,14,24,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,HTR,31.80,31.77,31.77,HTR,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,683896,14,24,37,29.93,30.38,30.38,CHL,29.00,29.14,29.14,CHL,31.80,31.83,31.83,CHL,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,689375,14,24,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,HTR,31.80,31.83,31.83,CHL,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,694847,14,24,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,700325,14,24,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,705801,14,24,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.77,31.77,HTR,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,711275,14,24,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,716750,14,24,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,722228,14,24,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,727704,14,24,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,733177,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,739469,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.77,31.77,HTR,32.73,32.66,32.66,HTR,
0105,pulchritude_3.0,2026_1_20,744946,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.72,32.72,CHL,
0105,pulchritude_3.0,2026_1_20,750423,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.72,32.72,HTR,
0105,pulchritude_3.0,2026_1_20,755897,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.72,32.72,HTR,
0105,pulchritude_3.0,2026_1_20,761370,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.72,32.72,HTR,
0105,pulchritude_3.0,2026_1_20,766841,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.72,32.72,HTR,
0105,pulchritude_3.0,2026_1_20,772315,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.72,32.72,HTR,
0105,pulchritude_3.0,2026_1_20,777789,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.72,32.72,HTR,
0105,pulchritude_3.0,2026_1_20,783265,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.72,32.72,HTR,
0105,pulchritude_3.0,2026_1_20,788740,14,25,37,29.93,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.80,31.83,31.83,CHL,32.73,32.79,32.79,CHL,
0105,pulchritude_3.0,2026_1_20,794214,14,26,39,29.96,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.79,32.79,HTR,
0105,pulchritude_3.0,2026_1_20,800089,14,26,39,29.96,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.79,32.79,HTR,
0105,pulchritude_3.0,2026_1_20,805564,14,26,39,29.96,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.79,32.79,HTR,
0105,pulchritude_3.0,2026_1_20,811036,14,26,39,29.96,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.79,32.79,HTR,
0105,pulchritude_3.0,2026_1_20,816509,14,26,39,29.96,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.79,32.79,HTR,
0105,pulchritude_3.0,2026_1_20,821982,14,26,39,29.96,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.85,32.85,CHL,
0105,pulchritude_3.0,2026_1_20,827461,14,26,39,29.96,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.85,32.85,CHL,
0105,pulchritude_3.0,2026_1_20,832933,14,26,39,29.96,30.32,30.32,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.85,32.85,CHL,
0105,pulchritude_3.0,2026_1_20,838408,14,26,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.85,32.85,CHL,
0105,pulchritude_3.0,2026_1_20,843884,14,26,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.85,32.85,CHL,
0105,pulchritude_3.0,2026_1_20,849357,14,26,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.85,32.85,CHL,
0105,pulchritude_3.0,2026_1_20,854831,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.85,32.85,CHL,
0105,pulchritude_3.0,2026_1_20,861124,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.85,32.85,CHL,
0105,pulchritude_3.0,2026_1_20,866601,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.91,32.91,CHL,
0105,pulchritude_3.0,2026_1_20,872075,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.91,32.91,CHL,
0105,pulchritude_3.0,2026_1_20,877551,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.91,32.91,CHL,
0105,pulchritude_3.0,2026_1_20,883024,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.91,32.91,CHL,
0105,pulchritude_3.0,2026_1_20,888504,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.83,31.83,HTR,32.82,32.91,32.91,CHL,
0105,pulchritude_3.0,2026_1_20,893978,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.89,31.89,CHL,32.82,32.91,32.91,CHL,
0105,pulchritude_3.0,2026_1_20,899454,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.89,31.89,CHL,32.82,32.91,32.91,CHL,
0105,pulchritude_3.0,2026_1_20,904932,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.89,31.89,CHL,32.82,32.91,32.91,CHL,
0105,pulchritude_3.0,2026_1_20,910437,14,27,39,29.96,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.87,31.89,31.89,CHL,32.82,32.91,32.91,CHL,
0105,pulchritude_3.0,2026_1_20,915914,14,28,40,29.98,30.25,30.25,CHL,29.00,29.08,29.08,CHL,31.93,31.89,31.89,HTR,32.91,32.91,32.91,HTR,
