#,Date-Time (French Polynesia Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
2528,10/30/2022 09:40:00,28.23,7738.88,,,,,,
2529,10/30/2022 09:50:00,28.23,9443.84,,,,,,
2530,10/30/2022 10:00:00,28.31,9436.16,,,,,,
2531,10/30/2022 10:10:00,28.40,7895.04,,,,,,
2532,10/30/2022 10:20:00,28.57,10140.16,,,,,,
2533,10/30/2022 10:30:00,28.65,10252.80,,,,,,
2534,10/30/2022 10:40:00,28.65,3535.36,,,,,,
2535,10/30/2022 10:50:00,28.78,10516.48,,,,,,
2536,10/30/2022 11:00:00,28.83,11264.00,,,,,,
2537,10/30/2022 11:10:00,28.91,11678.72,,,,,,
2538,10/30/2022 11:20:00,28.87,10618.88,,,,,,
2539,10/30/2022 11:30:00,28.91,11878.40,,,,,,
2540,10/30/2022 11:40:00,29.00,10480.64,,,,,,
2541,10/30/2022 11:50:00,29.04,11089.92,,,,,,
2542,10/30/2022 12:00:00,29.08,11069.44,,,,,,
2543,10/30/2022 12:10:00,29.04,6809.60,,,,,,
2544,10/30/2022 12:20:00,29.00,4263.68,,,,,,
2545,10/30/2022 12:30:00,28.87,3770.88,,,,,,
2546,10/30/2022 12:40:00,28.78,4245.76,,,,,,
2547,10/30/2022 12:50:00,28.83,5337.60,,,,,,
2548,10/30/2022 13:00:00,28.83,8225.28,,,,,,
2549,10/30/2022 13:10:00,29.00,8527.36,,,,,,
2550,10/30/2022 13:20:00,29.00,7127.04,,,,,,
2551,10/30/2022 13:30:00,29.00,6737.92,,,,,,
2552,10/30/2022 13:40:00,29.08,11202.56,,,,,,
2553,10/30/2022 13:50:00,28.83,2993.92,,,,,,
2554,10/30/2022 14:00:00,28.70,3229.44,,,,,,
2555,10/30/2022 14:10:00,28.70,3937.28,,,,,,
2556,10/30/2022 14:20:00,28.61,3477.76,,,,,,
2557,10/30/2022 14:30:00,28.61,6991.36,,,,,,
2558,10/30/2022 14:40:00,28.74,8865.28,,,,,,
2559,10/30/2022 14:50:00,28.57,3060.48,,,,,,
2560,10/30/2022 15:00:00,28.48,3183.36,,,,,,
2561,10/30/2022 15:10:00,28.44,2480.00,,,,,,
2562,10/30/2022 15:20:00,28.40,1973.76,,,,,,
2563,10/30/2022 15:30:00,28.31,1552.00,,,,,,
2564,10/30/2022 15:40:00,28.31,1169.92,,,,,,
2565,10/30/2022 15:50:00,28.31,1019.20,,,,,,
2566,10/30/2022 16:00:00,28.31,1162.88,,,,,,
2567,10/30/2022 16:10:00,28.27,1740.80,,,,,,
2568,10/30/2022 16:20:00,28.31,1544.32,,,,,,
2569,10/30/2022 16:30:00,28.27,1383.68,,,,,,
2570,10/30/2022 16:40:00,28.18,1050.88,,,,,,
2571,10/30/2022 16:50:00,28.18,796.80,,,,,,
2572,10/30/2022 17:00:00,28.18,720.64,,,,,,
2573,10/30/2022 17:10:00,28.14,518.88,,,,,,
2574,10/30/2022 17:20:00,28.10,444.80,,,,,,
2575,10/30/2022 17:30:00,28.05,358.08,,,,,,
2576,10/30/2022 17:40:00,28.05,206.00,,,,,,
2577,10/30/2022 17:50:00,28.01,114.88,,,,,,
2578,10/30/2022 18:00:00,28.01,44.96,,,,,,
2579,10/30/2022 18:10:00,27.97,10.77,,,,,,
2580,10/30/2022 18:20:00,28.01,0.43,,,,,,
2581,10/30/2022 18:30:00,27.97,0.00,,,,,,
2582,10/30/2022 18:40:00,27.93,0.00,,,,,,
2583,10/30/2022 18:50:00,27.88,0.00,,,,,,
2584,10/30/2022 19:00:00,27.93,0.00,,,,,,
2585,10/30/2022 19:10:00,27.88,0.00,,,,,,
2586,10/30/2022 19:20:00,27.88,0.00,,,,,,
2587,10/30/2022 19:30:00,27.84,0.00,,,,,,
2588,10/30/2022 19:40:00,27.84,0.00,,,,,,
2589,10/30/2022 19:50:00,27.80,0.00,,,,,,
2590,10/30/2022 20:00:00,27.71,0.00,,,,,,
2591,10/30/2022 20:10:00,27.71,0.00,,,,,,
2592,10/30/2022 20:20:00,27.71,0.00,,,,,,
2593,10/30/2022 20:30:00,27.71,0.00,,,,,,
2594,10/30/2022 20:40:00,27.67,0.00,,,,,,
2595,10/30/2022 20:50:00,27.71,0.00,,,,,,
2596,10/30/2022 21:00:00,27.63,0.00,,,,,,
2597,10/30/2022 21:10:00,27.63,0.00,,,,,,
2598,10/30/2022 21:20:00,27.58,0.00,,,,,,
2599,10/30/2022 21:30:00,27.54,0.00,,,,,,
2600,10/30/2022 21:40:00,27.50,0.00,,,,,,
2601,10/30/2022 21:50:00,27.54,0.00,,,,,,
2602,10/30/2022 22:00:00,27.50,0.00,,,,,,
2603,10/30/2022 22:10:00,27.50,0.00,,,,,,
2604,10/30/2022 22:20:00,27.45,0.00,,,,,,
2605,10/30/2022 22:30:00,27.45,0.00,,,,,,
2606,10/30/2022 22:40:00,27.45,0.00,,,,,,
2607,10/30/2022 22:50:00,27.41,0.00,,,,,,
2608,10/30/2022 23:00:00,27.41,0.00,,,,,,
2609,10/30/2022 23:10:00,27.41,0.00,,,,,,
2610,10/30/2022 23:20:00,27.41,0.00,,,,,,
2611,10/30/2022 23:30:00,27.41,0.00,,,,,,
2612,10/30/2022 23:40:00,27.37,0.00,,,,,,
2613,10/30/2022 23:50:00,27.41,0.00,,,,,,
2614,10/31/2022 00:00:00,27.37,0.00,,,,,,
2615,10/31/2022 00:10:00,27.37,0.00,,,,,,
2616,10/31/2022 00:20:00,27.32,0.00,,,,,,
2617,10/31/2022 00:30:00,27.32,0.00,,,,,,
2618,10/31/2022 00:40:00,27.32,0.00,,,,,,
2619,10/31/2022 00:50:00,27.32,0.00,,,,,,
2620,10/31/2022 01:00:00,27.32,0.00,,,,,,
2621,10/31/2022 01:10:00,27.32,0.00,,,,,,
2622,10/31/2022 01:20:00,27.28,0.00,,,,,,
2623,10/31/2022 01:30:00,27.24,0.00,,,,,,
2624,10/31/2022 01:40:00,27.24,0.00,,,,,,
2625,10/31/2022 01:50:00,27.24,0.00,,,,,,
2626,10/31/2022 02:00:00,27.24,0.00,,,,,,
2627,10/31/2022 02:10:00,27.24,0.00,,,,,,
2628,10/31/2022 02:20:00,27.20,0.00,,,,,,
2629,10/31/2022 02:30:00,27.15,0.00,,,,,,
2630,10/31/2022 02:40:00,27.15,0.00,,,,,,
2631,10/31/2022 02:50:00,27.15,0.00,,,,,,
2632,10/31/2022 03:00:00,27.15,0.00,,,,,,
2633,10/31/2022 03:10:00,27.15,0.00,,,,,,
2634,10/31/2022 03:20:00,27.11,0.00,,,,,,
2635,10/31/2022 03:30:00,27.07,0.00,,,,,,
2636,10/31/2022 03:40:00,27.07,0.00,,,,,,
2637,10/31/2022 03:50:00,27.07,0.00,,,,,,
2638,10/31/2022 04:00:00,27.11,0.00,,,,,,
2639,10/31/2022 04:10:00,27.07,0.00,,,,,,
2640,10/31/2022 04:20:00,27.07,0.00,,,,,,
2641,10/31/2022 04:30:00,27.07,0.00,,,,,,
2642,10/31/2022 04:40:00,27.02,0.00,,,,,,
2643,10/31/2022 04:50:00,27.02,0.00,,,,,,
2644,10/31/2022 05:00:00,27.02,0.00,,,,,,
2645,10/31/2022 05:10:00,26.98,5.49,,,,,,
2646,10/31/2022 05:20:00,27.02,34.36,,,,,,
2647,10/31/2022 05:30:00,26.98,117.52,,,,,,
2648,10/31/2022 05:40:00,27.02,252.00,,,,,,
2649,10/31/2022 05:50:00,27.02,413.76,,,,,,
2650,10/31/2022 06:00:00,27.02,532.16,,,,,,
2651,10/31/2022 06:10:00,27.07,642.08,,,,,,
2652,10/31/2022 06:20:00,27.07,1117.12,,,,,,
2653,10/31/2022 06:30:00,27.07,1101.12,,,,,,
2654,10/31/2022 06:40:00,27.15,1793.92,,,,,,
2655,10/31/2022 06:50:00,27.24,2506.88,,,,,,
2656,10/31/2022 07:00:00,27.37,3270.40,,,,,,
2657,10/31/2022 07:10:00,27.50,3866.88,,,,,,
2658,10/31/2022 07:20:00,27.54,3481.60,,,,,,
2659,10/31/2022 07:30:00,27.67,4503.04,,,,,,
2660,10/31/2022 07:40:00,27.75,4545.28,,,,,,
2661,10/31/2022 07:50:00,27.80,3150.08,,,,,,
2662,10/31/2022 08:00:00,27.84,2693.12,,,,,,
2663,10/31/2022 08:10:00,27.80,3859.20,,,,,,
2664,10/31/2022 08:20:00,27.88,4060.16,,,,,,
2665,10/31/2022 08:30:00,28.01,5775.36,,,,,,
2666,10/31/2022 08:40:00,28.01,5414.40,,,,,,
2667,10/31/2022 08:50:00,28.05,5716.48,,,,,,
2668,10/31/2022 09:00:00,28.18,7052.80,,,,,,
2669,10/31/2022 09:10:00,28.23,2592.64,,,,,,
2670,10/31/2022 09:20:00,28.18,3736.32,,,,,,
2671,10/31/2022 09:30:00,28.18,5006.08,,,,,,
2672,10/31/2022 09:40:00,28.18,2591.36,,,,,,
2673,10/31/2022 09:50:00,28.10,2685.44,,,,,,
2674,10/31/2022 10:00:00,28.10,2876.16,,,,,,
2675,10/31/2022 10:10:00,28.05,1740.80,,,,,,
2676,10/31/2022 10:20:00,27.97,1260.48,,,,,,
2677,10/31/2022 10:30:00,27.97,1594.24,,,,,,
2678,10/31/2022 10:40:00,27.93,2049.28,,,,,,
2679,10/31/2022 10:50:00,27.88,1943.68,,,,,,
2680,10/31/2022 11:00:00,27.88,1758.08,,,,,,
2681,10/31/2022 11:10:00,27.88,2631.68,,,,,,
2682,10/31/2022 11:20:00,27.93,3272.96,,,,,,
2683,10/31/2022 11:30:00,27.93,2805.76,,,,,,
2684,10/31/2022 11:40:00,27.93,3292.16,,,,,,
2685,10/31/2022 11:50:00,27.97,2620.16,,,,,,
2686,10/31/2022 12:00:00,27.88,1829.12,,,,,,
2687,10/31/2022 12:10:00,27.93,2570.24,,,,,,
2688,10/31/2022 12:20:00,27.88,2429.44,,,,,,
2689,10/31/2022 12:30:00,27.84,1556.48,,,,,,
2690,10/31/2022 12:40:00,27.80,1442.56,,,,,,
2691,10/31/2022 12:50:00,27.80,1610.88,,,,,,
2692,10/31/2022 13:00:00,27.80,2176.00,,,,,,
2693,10/31/2022 13:10:00,27.84,3722.24,,,,,,
2694,10/31/2022 13:20:00,27.84,3270.40,,,,,,
2695,10/31/2022 13:30:00,27.88,3083.52,,,,,,
2696,10/31/2022 13:40:00,27.84,2221.44,,,,,,
2697,10/31/2022 13:50:00,27.88,2376.32,,,,,,
2698,10/31/2022 14:00:00,27.88,2993.92,,,,,,
2699,10/31/2022 14:10:00,27.97,5140.48,,,,,,
2700,10/31/2022 14:20:00,27.97,3280.64,,,,,,
2701,10/31/2022 14:30:00,27.97,2675.20,,,,,,
2702,10/31/2022 14:40:00,28.01,2223.36,,,,,,
2703,10/31/2022 14:50:00,27.93,1412.48,,,,,,
2704,10/31/2022 15:00:00,27.93,1202.24,,,,,,
2705,10/31/2022 15:10:00,27.88,1085.44,,,,,,
2706,10/31/2022 15:20:00,27.84,472.00,,,,,,
2707,10/31/2022 15:30:00,27.80,379.20,,,,,,
2708,10/31/2022 15:40:00,27.71,151.04,,,,,,
2709,10/31/2022 15:50:00,27.67,210.40,,,,,,
2710,10/31/2022 16:00:00,27.63,297.92,,,,,,
2711,10/31/2022 16:10:00,27.58,238.80,,,,,,
2712,10/31/2022 16:20:00,27.50,198.96,,,,,,
2713,10/31/2022 16:30:00,27.50,326.32,,,,,,
2714,10/31/2022 16:40:00,27.45,227.36,,,,,,
2715,10/31/2022 16:50:00,27.32,256.40,,,,,,
2716,10/31/2022 17:00:00,27.28,303.44,,,,,,
2717,10/31/2022 17:10:00,27.15,229.12,,,,,,
2718,10/31/2022 17:20:00,27.07,165.36,,,,,,
2719,10/31/2022 17:30:00,26.98,120.28,,,,,,
2720,10/31/2022 17:40:00,26.85,70.26,,,,,,
2721,10/31/2022 17:50:00,26.81,30.84,,,,,,
2722,10/31/2022 18:00:00,26.81,11.43,,,,,,
2723,10/31/2022 18:10:00,26.72,2.85,,,,,,
2724,10/31/2022 18:20:00,26.72,0.00,,,,,,
2725,10/31/2022 18:30:00,26.64,0.00,,,,,,
2726,10/31/2022 18:40:00,26.68,0.00,,,,,,
2727,10/31/2022 18:50:00,26.64,0.00,,,,,,
2728,10/31/2022 19:00:00,26.60,0.00,,,,,,
2729,10/31/2022 19:10:00,26.68,0.00,,,,,,
2730,10/31/2022 19:20:00,26.60,0.00,,,,,,
2731,10/31/2022 19:30:00,26.64,0.00,,,,,,
2732,10/31/2022 19:40:00,26.68,0.00,,,,,,
2733,10/31/2022 19:50:00,26.68,0.00,,,,,,
2734,10/31/2022 20:00:00,26.72,0.00,,,,,,
2735,10/31/2022 20:10:00,26.77,0.00,,,,,,
2736,10/31/2022 20:20:00,26.85,0.00,,,,,,
2737,10/31/2022 20:30:00,26.85,0.00,,,,,,
2738,10/31/2022 20:40:00,26.90,0.00,,,,,,
2739,10/31/2022 20:50:00,26.94,0.00,,,,,,
2740,10/31/2022 21:00:00,26.90,0.00,,,,,,
2741,10/31/2022 21:10:00,26.94,0.00,,,,,,
2742,10/31/2022 21:20:00,26.98,0.00,,,,,,
2743,10/31/2022 21:30:00,27.02,0.00,,,,,,
2744,10/31/2022 21:40:00,27.02,0.00,,,,,,
2745,10/31/2022 21:50:00,27.02,0.00,,,,,,
2746,10/31/2022 22:00:00,27.07,0.00,,,,,,
2747,10/31/2022 22:10:00,27.02,0.00,,,,,,
2748,10/31/2022 22:20:00,27.02,0.00,,,,,,
2749,10/31/2022 22:30:00,27.02,0.00,,,,,,
2750,10/31/2022 22:40:00,26.98,0.00,,,,,,
2751,10/31/2022 22:50:00,26.98,0.00,,,,,,
2752,10/31/2022 23:00:00,27.02,0.00,,,,,,
2753,10/31/2022 23:10:00,27.02,0.00,,,,,,
2754,10/31/2022 23:20:00,26.98,0.00,,,,,,
2755,10/31/2022 23:30:00,26.98,0.00,,,,,,
2756,10/31/2022 23:40:00,26.94,0.00,,,,,,
2757,10/31/2022 23:50:00,26.94,0.00,,,,,,
2758,11/01/2022 00:00:00,26.90,0.00,,,,,,
2759,11/01/2022 00:10:00,26.90,0.00,,,,,,
2760,11/01/2022 00:20:00,26.85,0.00,,,,,,
2761,11/01/2022 00:30:00,26.90,0.00,,,,,,
2762,11/01/2022 00:40:00,26.90,0.00,,,,,,
2763,11/01/2022 00:50:00,26.90,0.00,,,,,,
2764,11/01/2022 01:00:00,26.85,0.00,,,,,,
2765,11/01/2022 01:10:00,26.94,0.00,,,,,,
2766,11/01/2022 01:20:00,26.94,0.00,,,,,,
2767,11/01/2022 01:30:00,26.94,0.00,,,,,,
2768,11/01/2022 01:40:00,26.90,0.00,,,,,,
2769,11/01/2022 01:50:00,26.90,0.00,,,,,,
2770,11/01/2022 02:00:00,26.85,0.00,,,,,,
2771,11/01/2022 02:10:00,26.90,0.00,,,,,,
2772,11/01/2022 02:20:00,26.85,0.00,,,,,,
2773,11/01/2022 02:30:00,26.85,0.00,,,,,,
2774,11/01/2022 02:40:00,26.81,0.00,,,,,,
2775,11/01/2022 02:50:00,26.81,0.00,,,,,,
2776,11/01/2022 03:00:00,26.81,0.00,,,,,,
2777,11/01/2022 03:10:00,26.81,0.00,,,,,,
2778,11/01/2022 03:20:00,26.77,0.00,,,,,,
2779,11/01/2022 03:30:00,26.81,0.00,,,,,,
2780,11/01/2022 03:40:00,26.81,0.00,,,,,,
2781,11/01/2022 03:50:00,26.77,0.00,,,,,,
2782,11/01/2022 04:00:00,26.77,0.00,,,,,,
2783,11/01/2022 04:10:00,26.81,0.00,,,,,,
2784,11/01/2022 04:20:00,26.72,0.00,,,,,,
2785,11/01/2022 04:30:00,26.77,0.00,,,,,,
2786,11/01/2022 04:40:00,26.77,0.00,,,,,,
2787,11/01/2022 04:50:00,26.77,0.00,,,,,,
2788,11/01/2022 05:00:00,26.81,0.00,,,,,,
2789,11/01/2022 05:10:00,26.85,1.97,,,,,,
2790,11/01/2022 05:20:00,26.81,15.42,,,,,,
2791,11/01/2022 05:30:00,26.85,60.58,,,,,,
2792,11/01/2022 05:40:00,26.85,168.00,,,,,,
2793,11/01/2022 05:50:00,26.85,343.20,,,,,,
2794,11/01/2022 06:00:00,26.85,507.52,,,,,,
2795,11/01/2022 06:10:00,26.81,646.40,,,,,,
2796,11/01/2022 06:20:00,26.90,832.00,,,,,,
2797,11/01/2022 06:30:00,26.94,929.60,,,,,,
2798,11/01/2022 06:40:00,26.90,1021.12,,,,,,
2799,11/01/2022 06:50:00,26.98,1248.96,,,,,,
2800,11/01/2022 07:00:00,26.98,1422.08,,,,,,
2801,11/01/2022 07:10:00,27.02,1424.64,,,,,,
2802,11/01/2022 07:20:00,27.02,1325.44,,,,,,
2803,11/01/2022 07:30:00,27.07,1816.32,,,,,,
2804,11/01/2022 07:40:00,27.11,2241.28,,,,,,
2805,11/01/2022 07:50:00,27.15,1929.60,,,,,,
2806,11/01/2022 08:00:00,27.24,1587.20,,,,,,
2807,11/01/2022 08:10:00,27.24,1859.20,,,,,,
2808,11/01/2022 08:20:00,27.28,1727.36,,,,,,
2809,11/01/2022 08:30:00,27.28,2276.48,,,,,,
2810,11/01/2022 08:40:00,27.32,2684.16,,,,,,
2811,11/01/2022 08:50:00,27.41,2615.68,,,,,,
2812,11/01/2022 09:00:00,27.45,3169.28,,,,,,
2813,11/01/2022 09:10:00,27.45,3486.72,,,,,,
2814,11/01/2022 09:20:00,27.50,4144.64,,,,,,
2815,11/01/2022 09:30:00,27.58,4728.32,,,,,,
2816,11/01/2022 09:40:00,27.67,6412.80,,,,,,
2817,11/01/2022 09:50:00,27.88,8125.44,,,,,,
2818,11/01/2022 10:00:00,27.97,9633.28,,,,,,
2819,11/01/2022 10:10:00,28.05,7070.72,,,,,,
2820,11/01/2022 10:20:00,27.93,4088.32,,,,,,
2821,11/01/2022 10:30:00,27.88,3957.76,,,,,,
2822,11/01/2022 10:40:00,27.88,5132.80,,,,,,
2823,11/01/2022 10:50:00,27.80,3581.44,,,,,,
2824,11/01/2022 11:00:00,27.71,3535.36,,,,,,
2825,11/01/2022 11:10:00,27.80,5399.04,,,,,,
2826,11/01/2022 11:20:00,27.75,4766.72,,,,,,
2827,11/01/2022 11:30:00,27.80,4154.88,,,,,,
2828,11/01/2022 11:40:00,27.88,5719.04,,,,,,
2829,11/01/2022 11:50:00,28.14,9963.52,,,,,,
2830,11/01/2022 12:00:00,28.14,6863.36,,,,,,
2831,11/01/2022 12:10:00,28.14,5231.36,,,,,,
2832,11/01/2022 12:20:00,28.14,5491.20,,,,,,
2833,11/01/2022 12:30:00,28.10,3118.08,,,,,,
2834,11/01/2022 12:40:00,28.01,2744.32,,,,,,
2835,11/01/2022 12:50:00,27.88,2744.32,,,,,,
2836,11/01/2022 13:00:00,27.88,3728.64,,,,,,
2837,11/01/2022 13:10:00,27.84,2476.80,,,,,,
2838,11/01/2022 13:20:00,27.71,1747.84,,,,,,
2839,11/01/2022 13:30:00,27.63,1872.64,,,,,,
2840,11/01/2022 13:40:00,27.54,2008.96,,,,,,
2841,11/01/2022 13:50:00,27.41,2311.68,,,,,,
2842,11/01/2022 14:00:00,27.32,1961.60,,,,,,
2843,11/01/2022 14:10:00,27.28,1697.28,,,,,,
2844,11/01/2022 14:20:00,27.28,866.24,,,,,,
2845,11/01/2022 14:30:00,27.24,1181.12,,,,,,
2846,11/01/2022 14:40:00,27.24,1267.52,,,,,,
2847,11/01/2022 14:50:00,27.24,1730.56,,,,,,
2848,11/01/2022 15:00:00,27.28,1573.12,,,,,,
2849,11/01/2022 15:10:00,27.24,980.80,,,,,,
2850,11/01/2022 15:20:00,27.20,880.32,,,,,,
2851,11/01/2022 15:30:00,27.24,906.88,,,,,,
2852,11/01/2022 15:40:00,27.24,631.04,,,,,,
2853,11/01/2022 15:50:00,27.20,489.92,,,,,,
2854,11/01/2022 16:00:00,27.15,395.36,,,,,,
2855,11/01/2022 16:10:00,27.11,541.28,,,,,,
2856,11/01/2022 16:20:00,27.07,459.68,,,,,,
2857,11/01/2022 16:30:00,27.02,378.40,,,,,,
2858,11/01/2022 16:40:00,27.07,262.56,,,,,,
2859,11/01/2022 16:50:00,27.02,259.92,,,,,,
2860,11/01/2022 17:00:00,26.98,200.72,,,,,,
2861,11/01/2022 17:10:00,26.98,147.56,,,,,,
2862,11/01/2022 17:20:00,26.94,108.72,,,,,,
2863,11/01/2022 17:30:00,26.90,90.16,,,,,,
2864,11/01/2022 17:40:00,26.85,60.46,,,,,,
2865,11/01/2022 17:50:00,26.85,37.49,,,,,,
2866,11/01/2022 18:00:00,26.81,15.20,,,,,,
2867,11/01/2022 18:10:00,26.81,4.39,,,,,,
2868,11/01/2022 18:20:00,26.77,0.21,,,,,,
2869,11/01/2022 18:30:00,26.77,0.00,,,,,,
2870,11/01/2022 18:40:00,26.72,0.00,,,,,,
2871,11/01/2022 18:50:00,26.72,0.00,,,,,,
2872,11/01/2022 19:00:00,26.77,0.00,,,,,,
2873,11/01/2022 19:10:00,26.72,0.00,,,,,,
2874,11/01/2022 19:20:00,26.77,0.00,,,,,,
2875,11/01/2022 19:30:00,26.77,0.00,,,,,,
2876,11/01/2022 19:40:00,26.72,0.00,,,,,,
2877,11/01/2022 19:50:00,26.77,0.00,,,,,,
2878,11/01/2022 20:00:00,26.72,0.00,,,,,,
2879,11/01/2022 20:10:00,26.72,0.00,,,,,,
2880,11/01/2022 20:20:00,26.72,0.00,,,,,,
2881,11/01/2022 20:30:00,26.77,0.00,,,,,,
2882,11/01/2022 20:40:00,26.72,0.00,,,,,,
2883,11/01/2022 20:50:00,26.72,0.00,,,,,,
2884,11/01/2022 21:00:00,26.72,0.00,,,,,,
2885,11/01/2022 21:10:00,26.72,0.00,,,,,,
2886,11/01/2022 21:20:00,26.72,0.00,,,,,,
2887,11/01/2022 21:30:00,26.77,0.00,,,,,,
2888,11/01/2022 21:40:00,26.77,0.00,,,,,,
2889,11/01/2022 21:50:00,26.68,0.00,,,,,,
2890,11/01/2022 22:00:00,26.68,0.00,,,,,,
2891,11/01/2022 22:10:00,26.68,0.00,,,,,,
2892,11/01/2022 22:20:00,26.68,0.00,,,,,,
2893,11/01/2022 22:30:00,26.68,0.00,,,,,,
2894,11/01/2022 22:40:00,26.64,0.00,,,,,,
2895,11/01/2022 22:50:00,26.68,0.00,,,,,,
2896,11/01/2022 23:00:00,26.64,0.00,,,,,,
2897,11/01/2022 23:10:00,26.64,0.00,,,,,,
2898,11/01/2022 23:20:00,26.64,0.00,,,,,,
2899,11/01/2022 23:30:00,26.64,0.00,,,,,,
2900,11/01/2022 23:40:00,26.72,0.00,,,,,,
2901,11/01/2022 23:50:00,26.68,0.00,,,,,,
2902,11/02/2022 00:00:00,26.68,0.00,,,,,,
2903,11/02/2022 00:10:00,26.68,0.00,,,,,,
2904,11/02/2022 00:20:00,26.68,0.00,,,,,,
2905,11/02/2022 00:30:00,26.68,0.00,,,,,,
2906,11/02/2022 00:40:00,26.72,0.00,,,,,,
2907,11/02/2022 00:50:00,26.68,0.00,,,,,,
2908,11/02/2022 01:00:00,26.64,0.00,,,,,,
2909,11/02/2022 01:10:00,26.68,0.00,,,,,,
2910,11/02/2022 01:20:00,26.68,0.00,,,,,,
2911,11/02/2022 01:30:00,26.68,0.00,,,,,,
2912,11/02/2022 01:40:00,26.64,0.00,,,,,,
2913,11/02/2022 01:50:00,26.68,0.00,,,,,,
2914,11/02/2022 02:00:00,26.64,0.00,,,,,,
2915,11/02/2022 02:10:00,26.68,0.00,,,,,,
2916,11/02/2022 02:20:00,26.68,0.00,,,,,,
2917,11/02/2022 02:30:00,26.60,0.00,,,,,,
2918,11/02/2022 02:40:00,26.64,0.00,,,,,,
2919,11/02/2022 02:50:00,26.68,0.00,,,,,,
2920,11/02/2022 03:00:00,26.64,0.00,,,,,,
2921,11/02/2022 03:10:00,26.64,0.00,,,,,,
2922,11/02/2022 03:20:00,26.64,0.00,,,,,,
2923,11/02/2022 03:30:00,26.68,0.00,,,,,,
2924,11/02/2022 03:40:00,26.68,0.00,,,,,,
2925,11/02/2022 03:50:00,26.64,0.00,,,,,,
2926,11/02/2022 04:00:00,26.68,0.00,,,,,,
2927,11/02/2022 04:10:00,26.64,0.00,,,,,,
2928,11/02/2022 04:20:00,26.60,0.00,,,,,,
2929,11/02/2022 04:30:00,26.60,0.00,,,,,,
2930,11/02/2022 04:40:00,26.55,0.00,,,,,,
2931,11/02/2022 04:50:00,26.60,0.00,,,,,,
2932,11/02/2022 05:00:00,26.55,0.00,,,,,,
2933,11/02/2022 05:10:00,26.60,3.07,,,,,,
2934,11/02/2022 05:20:00,26.60,16.30,,,,,,
2935,11/02/2022 05:30:00,26.64,38.81,,,,,,
2936,11/02/2022 05:40:00,26.64,120.28,,,,,,
2937,11/02/2022 05:50:00,26.64,145.80,,,,,,
2938,11/02/2022 06:00:00,26.68,294.40,,,,,,
2939,11/02/2022 06:10:00,26.64,482.88,,,,,,
2940,11/02/2022 06:20:00,26.68,597.60,,,,,,
2941,11/02/2022 06:30:00,26.68,687.36,,,,,,
2942,11/02/2022 06:40:00,26.72,653.44,,,,,,
2943,11/02/2022 06:50:00,26.77,686.72,,,,,,
2944,11/02/2022 07:00:00,26.77,737.28,,,,,,
2945,11/02/2022 07:10:00,26.81,770.88,,,,,,
2946,11/02/2022 07:20:00,26.81,1050.88,,,,,,
2947,11/02/2022 07:30:00,26.90,1884.16,,,,,,
2948,11/02/2022 07:40:00,26.94,2200.32,,,,,,
2949,11/02/2022 07:50:00,26.94,2474.88,,,,,,
2950,11/02/2022 08:00:00,27.02,3079.68,,,,,,
2951,11/02/2022 08:10:00,27.07,3247.36,,,,,,
2952,11/02/2022 08:20:00,27.20,3658.24,,,,,,
2953,11/02/2022 08:30:00,27.24,3802.88,,,,,,
2954,11/02/2022 08:40:00,27.32,3852.80,,,,,,
2955,11/02/2022 08:50:00,27.28,3545.60,,,,,,
2956,11/02/2022 09:00:00,27.37,3834.88,,,,,,
2957,11/02/2022 09:10:00,27.41,3370.24,,,,,,
2958,11/02/2022 09:20:00,27.41,4408.32,,,,,,
2959,11/02/2022 09:30:00,27.50,5698.56,,,,,,
2960,11/02/2022 09:40:00,27.50,4855.04,,,,,,
2961,11/02/2022 09:50:00,27.54,5667.84,,,,,,
2962,11/02/2022 10:00:00,27.71,7795.20,,,,,,
2963,11/02/2022 10:10:00,27.80,6423.04,,,,,,
2964,11/02/2022 10:20:00,27.88,6072.32,,,,,,
2965,11/02/2022 10:30:00,28.05,9026.56,,,,,,
2966,11/02/2022 10:40:00,28.01,7677.44,,,,,,
2967,11/02/2022 10:50:00,28.14,7677.44,,,,,,
2968,11/02/2022 11:00:00,28.18,5888.00,,,,,,
2969,11/02/2022 11:10:00,28.10,3992.32,,,,,,
2970,11/02/2022 11:20:00,28.14,5424.64,,,,,,
2971,11/02/2022 11:30:00,28.18,5969.92,,,,,,
2972,11/02/2022 11:40:00,28.31,7372.80,,,,,,
2973,11/02/2022 11:50:00,28.23,3953.92,,,,,,
2974,11/02/2022 12:00:00,28.18,3174.40,,,,,,
2975,11/02/2022 12:10:00,28.18,3073.28,,,,,,
2976,11/02/2022 12:20:00,28.10,3820.80,,,,,,
2977,11/02/2022 12:30:00,28.14,5189.12,,,,,,
2978,11/02/2022 12:40:00,28.10,5516.80,,,,,,
2979,11/02/2022 12:50:00,28.05,3407.36,,,,,,
2980,11/02/2022 13:00:00,28.01,2830.08,,,,,,
2981,11/02/2022 13:10:00,27.93,2471.68,,,,,,
2982,11/02/2022 13:20:00,27.84,1603.84,,,,,,
2983,11/02/2022 13:30:00,27.80,1892.48,,,,,,
2984,11/02/2022 13:40:00,27.71,2300.80,,,,,,
2985,11/02/2022 13:50:00,27.67,2619.52,,,,,,
